Date,ASIN,Price,Name
2018/04/29 02:32:51,B010E6VPMG,60.00,Men's Mitchell Plain Toe Chelsea Boot
2018/04/29 02:33:17,B010E6VPMG,57.38,Men's Mitchell Plain Toe Chelsea Boot
2018/04/29 02:33:25,B010E6VPMG,57.38,Men's Mitchell Plain Toe Chelsea Boot
2018/04/29 02:33:33,B010E6VPMG,57.38,Men's Mitchell Plain Toe Chelsea Boot
2018/04/29 02:34:14,B010E6VPMG,52.38,Men's Mitchell Plain Toe Chelsea Boot
2018/04/29 02:34:26,B010E6VPMG,34.38,Men's Mitchell Plain Toe Chelsea Boot
2018/04/29 02:34:37,B010E6VPMG,57.38,Men's Mitchell Plain Toe Chelsea Boot
2018/04/29 02:34:49,B010E6VPMG,50.38,Men's Mitchell Plain Toe Chelsea Boot
