Date,ASIN,Price,Name
5/14/2018 1:14,B013CXJMQE,71.95,"b""Men's Hawley Plain-Toe Chukka Boot"""
5/14/2018 1:16,B013CXJMQE,74.95,"b""Men's Hawley Plain-Toe Chukka Boot"""
5/14/2018 1:20,B013CXJMQE,71.95,"b""Men's Hawley Plain-Toe Chukka Boot"""
5/14/2018 1:35,B013CXJMQE,71.95,"b""Men's Hawley Plain-Toe Chukka Boot"""
2018/05/14 01:37:12,B013CXJMQE,71.95,"b""Men's Hawley Plain-Toe Chukka Boot"""
2018/05/14 10:04:51,B013CXJMQE,71.95,"b""Men's Hawley Plain-Toe Chukka Boot"""
2018/05/15 21:05:40,B013CXJMQE,71.95,"b""Men's Hawley Plain-Toe Chukka Boot"""
2018/05/24 21:22:02,B013CXJMQE,66.75,"b""Men's Hawley Plain-Toe Chukka Boot"""
